anio,id_jurisdiccion,provincia,defunciones
1973,0,tucuman,0
1974,0,buenos_aires,0
1974,0,capital_federal,0
1974,0,catamarca,0
1974,0,chaco,0
1974,0,chubut,0
1974,0,cordoba,0
1974,0,corrientes,0
1974,0,entre_rios,0
1974,0,formosa,0
1974,0,jujuy,0
1974,0,la_pampa,0
1974,0,la_rioja,0
1974,0,mendoza,0
1974,0,misiones,0
1974,0,neuquen,0
1974,0,rio_negro,0
1974,0,salta,0
1974,0,san_juan,0
1974,0,san_luis,0
1974,0,santa_cruz,0
1974,0,santa_fe,0
1974,0,santiago_del_estero,0
1974,0,tierra_del_fuego,0
1974,0,tucuman,0
1975,235706,buenos_aires,85987
1975,235706,capital_federal,38930
1975,235706,catamarca,1594
1975,235706,chaco,5562
1975,235706,chubut,1999
1975,235706,cordoba,18490
1975,235706,corrientes,5312
1975,235706,entre_rios,7610
1975,235706,formosa,1557
1975,235706,jujuy,3842
1975,235706,la_pampa,1461
1975,235706,la_rioja,1190
1975,235706,mendoza,8400
1975,235706,misiones,4157
1975,235706,neuquen,1520
1975,235706,rio_negro,2560
1975,235706,salta,5456
1975,235706,san_juan,3323
1975,235706,san_luis,1560
1975,235706,santa_cruz,740
1975,235706,santa_fe,22320
1975,235706,santiago_del_estero,4334
1975,235706,tierra_del_fuego,112
1975,235706,tucuman,7690
1976,240764,buenos_aires,85036
1976,240764,capital_federal,37202
1976,240764,catamarca,1703
1976,240764,chaco,6371
1976,240764,chubut,2025
1976,240764,cordoba,20475
1976,240764,corrientes,5934
1976,240764,entre_rios,7600
1976,240764,formosa,1935
1976,240764,jujuy,4039
1976,240764,la_pampa,1511
1976,240764,la_rioja,1298
1976,240764,mendoza,9151
1976,240764,misiones,4619
1976,240764,neuquen,1460
1976,240764,rio_negro,2438
1976,240764,salta,6052
1976,240764,san_juan,3323
1976,240764,san_luis,1726
1976,240764,santa_cruz,682
1976,240764,santa_fe,23166
1976,240764,santiago_del_estero,4679
1976,240764,tierra_del_fuego,116
1976,240764,tucuman,8223
1977,234430,buenos_aires,81125
1977,234430,capital_federal,38671
1977,234430,catamarca,1639
1977,234430,chaco,6129
1977,234430,chubut,1971
1977,234430,cordoba,19220
1977,234430,corrientes,6008
1977,234430,entre_rios,7600
1977,234430,formosa,1916
1977,234430,jujuy,3758
1977,234430,la_pampa,1484
1977,234430,la_rioja,1231
1977,234430,mendoza,8848
1977,234430,misiones,4435
1977,234430,neuquen,1517
1977,234430,rio_negro,2385
1977,234430,salta,5906
1977,234430,san_juan,3405
1977,234430,san_luis,1634
1977,234430,santa_cruz,764
1977,234430,santa_fe,22237
1977,234430,santiago_del_estero,4623
1977,234430,tierra_del_fuego,124
1977,234430,tucuman,7800
1978,230031,buenos_aires,84476
1978,230031,capital_federal,36960
1978,230031,catamarca,1516
1978,230031,chaco,5454
1978,230031,chubut,1738
1978,230031,cordoba,18783
1978,230031,corrientes,5402
1978,230031,entre_rios,7842
1978,230031,formosa,1887
1978,230031,jujuy,3300
1978,230031,la_pampa,1769
1978,230031,la_rioja,1223
1978,230031,mendoza,8206
1978,230031,misiones,4534
1978,230031,neuquen,1461
1978,230031,rio_negro,2510
1978,230031,salta,5322
1978,230031,san_juan,3310
1978,230031,san_luis,1546
1978,230031,santa_cruz,659
1978,230031,santa_fe,20097
1978,230031,santiago_del_estero,4186
1978,230031,tierra_del_fuego,121
1978,230031,tucuman,7729
1979,234926,buenos_aires,87329
1979,234926,capital_federal,37194
1979,234926,catamarca,1483
1979,234926,chaco,5709
1979,234926,chubut,1778
1979,234926,cordoba,19295
1979,234926,corrientes,5596
1979,234926,entre_rios,8038
1979,234926,formosa,1946
1979,234926,jujuy,3223
1979,234926,la_pampa,1559
1979,234926,la_rioja,1181
1979,234926,mendoza,8389
1979,234926,misiones,4112
1979,234926,neuquen,1307
1979,234926,rio_negro,2349
1979,234926,salta,5235
1979,234926,san_juan,3210
1979,234926,san_luis,1637
1979,234926,santa_cruz,647
1979,234926,santa_fe,21856
1979,234926,santiago_del_estero,4088
1979,234926,tierra_del_fuego,109
1979,234926,tucuman,7656
1980,241125,buenos_aires,88398
1980,241125,capital_federal,36748
1980,241125,catamarca,1560
1980,241125,chaco,5845
1980,241125,chubut,1747
1980,241125,cordoba,19234
1980,241125,corrientes,5585
1980,241125,entre_rios,8009
1980,241125,formosa,1921
1980,241125,jujuy,3204
1980,241125,la_pampa,1732
1980,241125,la_rioja,1235
1980,241125,mendoza,8748
1980,241125,misiones,4588
1980,241125,neuquen,1295
1980,241125,rio_negro,2458
1980,241125,salta,5228
1980,241125,san_juan,3347
1980,241125,san_luis,1745
1980,241125,santa_cruz,765
1980,241125,santa_fe,22835
1980,241125,santiago_del_estero,4547
1980,241125,tierra_del_fuego,116
1980,241125,tucuman,7870
1981,241904,buenos_aires,97295
1981,241904,capital_federal,34167
1981,241904,catamarca,1553
1981,241904,chaco,5332
1981,241904,chubut,1831
1981,241904,cordoba,19035
1981,241904,corrientes,5518
1981,241904,entre_rios,7629
1981,241904,formosa,1904
1981,241904,jujuy,2962
1981,241904,la_pampa,1655
1981,241904,la_rioja,1165
1981,241904,mendoza,8113
1981,241904,misiones,4187
1981,241904,neuquen,1173
1981,241904,rio_negro,2364
1981,241904,salta,4878
1981,241904,san_juan,3247
1981,241904,san_luis,1639
1981,241904,santa_cruz,764
1981,241904,santa_fe,22087
1981,241904,santiago_del_estero,4168
1981,241904,tierra_del_fuego,124
1981,241904,tucuman,7258
1982,233071,buenos_aires,87728
1982,233071,capital_federal,34756
1982,233071,catamarca,1495
1982,233071,chaco,5266
1982,233071,chubut,1749
1982,233071,cordoba,19465
1982,233071,corrientes,5359
1982,233071,entre_rios,7900
1982,233071,formosa,1860
1982,233071,jujuy,2990
1982,233071,la_pampa,1684
1982,233071,la_rioja,1262
1982,233071,mendoza,8379
1982,233071,misiones,3908
1982,233071,neuquen,1333
1982,233071,rio_negro,2360
1982,233071,salta,4979
1982,233071,san_juan,3251
1982,233071,san_luis,1732
1982,233071,santa_cruz,729
1982,233071,santa_fe,21722
1982,233071,santiago_del_estero,3962
1982,233071,tierra_del_fuego,133
1982,233071,tucuman,7438
1983,251301,buenos_aires,94040
1983,251301,capital_federal,36635
1983,251301,catamarca,1707
1983,251301,chaco,5729
1983,251301,chubut,1872
1983,251301,cordoba,21327
1983,251301,corrientes,6218
1983,251301,entre_rios,8141
1983,251301,formosa,2161
1983,251301,jujuy,3206
1983,251301,la_pampa,1736
1983,251301,la_rioja,1294
1983,251301,mendoza,9011
1983,251301,misiones,4342
1983,251301,neuquen,1394
1983,251301,rio_negro,2617
1983,251301,salta,5453
1983,251301,san_juan,3564
1983,251301,san_luis,1933
1983,251301,santa_cruz,775
1983,251301,santa_fe,23565
1983,251301,santiago_del_estero,4627
1983,251301,tierra_del_fuego,136
1983,251301,tucuman,8192
1984,255591,buenos_aires,100066
1984,255591,capital_federal,37330
1984,255591,catamarca,1599
1984,255591,chaco,5614
1984,255591,chubut,1817
1984,255591,cordoba,20911
1984,255591,corrientes,5542
1984,255591,entre_rios,8119
1984,255591,formosa,2006
1984,255591,jujuy,3618
1984,255591,la_pampa,1746
1984,255591,la_rioja,1333
1984,255591,mendoza,8932
1984,255591,misiones,4606
1984,255591,neuquen,1372
1984,255591,rio_negro,2624
1984,255591,salta,5184
1984,255591,san_juan,3326
1984,255591,san_luis,1861
1984,255591,santa_cruz,825
1984,255591,santa_fe,22843
1984,255591,santiago_del_estero,4678
1984,255591,tierra_del_fuego,145
1984,255591,tucuman,7750
1985,241377,buenos_aires,92561
1985,241377,capital_federal,36793
1985,241377,catamarca,1227
1985,241377,chaco,5159
1985,241377,chubut,1814
1985,241377,cordoba,19985
1985,241377,corrientes,5056
1985,241377,entre_rios,7854
1985,241377,formosa,2010
1985,241377,jujuy,2783
1985,241377,la_pampa,1720
1985,241377,la_rioja,1161
1985,241377,mendoza,8807
1985,241377,misiones,4200
1985,241377,neuquen,1363
1985,241377,rio_negro,2487
1985,241377,salta,4691
1985,241377,san_juan,3243
1985,241377,san_luis,1833
1985,241377,santa_cruz,758
1985,241377,santa_fe,21704
1985,241377,santiago_del_estero,4214
1985,241377,tierra_del_fuego,152
1985,241377,tucuman,7131
1986,241004,buenos_aires,90689
1986,241004,capital_federal,37458
1986,241004,catamarca,1261
1986,241004,chaco,5203
1986,241004,chubut,1804
1986,241004,cordoba,20552
1986,241004,corrientes,4875
1986,241004,entre_rios,7502
1986,241004,formosa,2334
1986,241004,jujuy,2981
1986,241004,la_pampa,1746
1986,241004,la_rioja,1156
1986,241004,mendoza,8821
1986,241004,misiones,4137
1986,241004,neuquen,1310
1986,241004,rio_negro,2512
1986,241004,salta,4764
1986,241004,san_juan,3316
1986,241004,san_luis,1847
1986,241004,santa_cruz,745
1986,241004,santa_fe,21732
1986,241004,santiago_del_estero,4255
1986,241004,tierra_del_fuego,197
1986,241004,tucuman,7160
1987,249882,buenos_aires,96275
1987,249882,capital_federal,36920
1987,249882,catamarca,1247
1987,249882,chaco,5211
1987,249882,chubut,1783
1987,249882,cordoba,21518
1987,249882,corrientes,5266
1987,249882,entre_rios,7931
1987,249882,formosa,1925
1987,249882,jujuy,3040
1987,249882,la_pampa,1676
1987,249882,la_rioja,1277
1987,249882,mendoza,8933
1987,249882,misiones,4051
1987,249882,neuquen,1520
1987,249882,rio_negro,2584
1987,249882,salta,4719
1987,249882,san_juan,3528
1987,249882,san_luis,1810
1987,249882,santa_cruz,795
1987,249882,santa_fe,23615
1987,249882,santiago_del_estero,4117
1987,249882,tierra_del_fuego,183
1987,249882,tucuman,7462
1988,254953,buenos_aires,96458
1988,254953,capital_federal,38971
1988,254953,catamarca,1257
1988,254953,chaco,5456
1988,254953,chubut,1783
1988,254953,cordoba,22501
1988,254953,corrientes,5653
1988,254953,entre_rios,8286
1988,254953,formosa,1993
1988,254953,jujuy,3093
1988,254953,la_pampa,1926
1988,254953,la_rioja,1328
1988,254953,mendoza,9417
1988,254953,misiones,4183
1988,254953,neuquen,1529
1988,254953,rio_negro,2408
1988,254953,salta,4703
1988,254953,san_juan,3578
1988,254953,san_luis,1829
1988,254953,santa_cruz,810
1988,254953,santa_fe,23421
1988,254953,santiago_del_estero,4113
1988,254953,tierra_del_fuego,183
1988,254953,tucuman,7458
1989,252302,buenos_aires,100244
1989,252302,capital_federal,36122
1989,252302,catamarca,1202
1989,252302,chaco,5582
1989,252302,chubut,1799
1989,252302,cordoba,20484
1989,252302,corrientes,5493
1989,252302,entre_rios,8052
1989,252302,formosa,2230
1989,252302,jujuy,3098
1989,252302,la_pampa,1794
1989,252302,la_rioja,1331
1989,252302,mendoza,9407
1989,252302,misiones,4234
1989,252302,neuquen,1438
1989,252302,rio_negro,2620
1989,252302,salta,4719
1989,252302,san_juan,3569
1989,252302,san_luis,1805
1989,252302,santa_cruz,790
1989,252302,santa_fe,23156
1989,252302,santiago_del_estero,4162
1989,252302,tierra_del_fuego,194
1989,252302,tucuman,7471
1990,259683,buenos_aires,100314
1990,259683,capital_federal,38288
1990,259683,catamarca,1799
1990,259683,chaco,5678
1990,259683,chubut,1831
1990,259683,cordoba,21683
1990,259683,corrientes,5666
1990,259683,entre_rios,8125
1990,259683,formosa,2220
1990,259683,jujuy,3206
1990,259683,la_pampa,1857
1990,259683,la_rioja,1349
1990,259683,mendoza,9468
1990,259683,misiones,4577
1990,259683,neuquen,1465
1990,259683,rio_negro,2612
1990,259683,salta,4718
1990,259683,san_juan,3537
1990,259683,san_luis,1944
1990,259683,santa_cruz,771
1990,259683,santa_fe,24387
1990,259683,santiago_del_estero,4139
1990,259683,tierra_del_fuego,193
1990,259683,tucuman,7478
1991,255609,buenos_aires,99777
1991,255609,capital_federal,35940
1991,255609,catamarca,1719
1991,255609,chaco,5449
1991,255609,chubut,1945
1991,255609,cordoba,21685
1991,255609,corrientes,5077
1991,255609,entre_rios,7746
1991,255609,formosa,2227
1991,255609,jujuy,2919
1991,255609,la_pampa,1936
1991,255609,la_rioja,1413
1991,255609,mendoza,9326
1991,255609,misiones,4400
1991,255609,neuquen,1534
1991,255609,rio_negro,2681
1991,255609,salta,5236
1991,255609,san_juan,3633
1991,255609,san_luis,1945
1991,255609,santa_cruz,780
1991,255609,santa_fe,24159
1991,255609,santiago_del_estero,4184
1991,255609,tierra_del_fuego,195
1991,255609,tucuman,7462
1992,262287,buenos_aires,103773
1992,262287,capital_federal,37101
1992,262287,catamarca,1671
1992,262287,chaco,5609
1992,262287,chubut,1953
1992,262287,cordoba,22010
1992,262287,corrientes,5493
1992,262287,entre_rios,7729
1992,262287,formosa,2316
1992,262287,jujuy,3185
1992,262287,la_pampa,1951
1992,262287,la_rioja,1392
1992,262287,mendoza,9771
1992,262287,misiones,4567
1992,262287,neuquen,1617
1992,262287,rio_negro,2645
1992,262287,salta,5244
1992,262287,san_juan,3538
1992,262287,san_luis,1921
1992,262287,santa_cruz,781
1992,262287,santa_fe,24025
1992,262287,santiago_del_estero,4122
1992,262287,tierra_del_fuego,190
1992,262287,tucuman,7520
1993,267286,buenos_aires,105268
1993,267286,capital_federal,36904
1993,267286,catamarca,1333
1993,267286,chaco,5742
1993,267286,chubut,1860
1993,267286,cordoba,23755
1993,267286,corrientes,5781
1993,267286,entre_rios,7728
1993,267286,formosa,2302
1993,267286,jujuy,3133
1993,267286,la_pampa,1996
1993,267286,la_rioja,1517
1993,267286,mendoza,9830
1993,267286,misiones,4756
1993,267286,neuquen,1567
1993,267286,rio_negro,2513
1993,267286,salta,5044
1993,267286,san_juan,3610
1993,267286,san_luis,2090
1993,267286,santa_cruz,812
1993,267286,santa_fe,25015
1993,267286,santiago_del_estero,4134
1993,267286,tierra_del_fuego,234
1993,267286,tucuman,7913
1994,257431,buenos_aires,101789
1994,257431,capital_federal,34720
1994,257431,catamarca,1662
1994,257431,chaco,5359
1994,257431,chubut,1934
1994,257431,cordoba,21753
1994,257431,corrientes,5274
1994,257431,entre_rios,8143
1994,257431,formosa,2438
1994,257431,jujuy,2908
1994,257431,la_pampa,1962
1994,257431,la_rioja,1409
1994,257431,mendoza,9489
1994,257431,misiones,4438
1994,257431,neuquen,1698
1994,257431,rio_negro,2623
1994,257431,salta,4876
1994,257431,san_juan,3583
1994,257431,san_luis,2063
1994,257431,santa_cruz,809
1994,257431,santa_fe,23674
1994,257431,santiago_del_estero,4153
1994,257431,tierra_del_fuego,275
1994,257431,tucuman,7565
1995,268997,buenos_aires,105217
1995,268997,capital_federal,35880
1995,268997,catamarca,1719
1995,268997,chaco,5762
1995,268997,chubut,2117
1995,268997,cordoba,23559
1995,268997,corrientes,5431
1995,268997,entre_rios,8683
1995,268997,formosa,2593
1995,268997,jujuy,3176
1995,268997,la_pampa,2082
1995,268997,la_rioja,1466
1995,268997,mendoza,9458
1995,268997,misiones,4663
1995,268997,neuquen,1777
1995,268997,rio_negro,2633
1995,268997,salta,5375
1995,268997,san_juan,3907
1995,268997,san_luis,2088
1995,268997,santa_cruz,897
1995,268997,santa_fe,25057
1995,268997,santiago_del_estero,4238
1995,268997,tierra_del_fuego,218
1995,268997,tucuman,7977
1996,268715,buenos_aires,106362
1996,268715,capital_federal,34530
1996,268715,catamarca,1723
1996,268715,chaco,6075
1996,268715,chubut,2163
1996,268715,cordoba,23457
1996,268715,corrientes,5742
1996,268715,entre_rios,8302
1996,268715,formosa,2654
1996,268715,jujuy,3301
1996,268715,la_pampa,2009
1996,268715,la_rioja,1613
1996,268715,mendoza,10073
1996,268715,misiones,5105
1996,268715,neuquen,1823
1996,268715,rio_negro,2706
1996,268715,salta,5352
1996,268715,san_juan,3857
1996,268715,san_luis,2152
1996,268715,santa_cruz,924
1996,268715,santa_fe,24324
1996,268715,santiago_del_estero,4178
1996,268715,tierra_del_fuego,241
1996,268715,tucuman,7440
1997,270910,buenos_aires,108772
1997,270910,capital_federal,34650
1997,270910,catamarca,1838
1997,270910,chaco,5929
1997,270910,chubut,2306
1997,270910,cordoba,23118
1997,270910,corrientes,5574
1997,270910,entre_rios,8546
1997,270910,formosa,2531
1997,270910,jujuy,3276
1997,270910,la_pampa,2111
1997,270910,la_rioja,1481
1997,270910,mendoza,10234
1997,270910,misiones,4748
1997,270910,neuquen,1833
1997,270910,rio_negro,2800
1997,270910,salta,5496
1997,270910,san_juan,3738
1997,270910,san_luis,2244
1997,270910,santa_cruz,947
1997,270910,santa_fe,24437
1997,270910,santiago_del_estero,4441
1997,270910,tierra_del_fuego,236
1997,270910,tucuman,7644
1998,280180,buenos_aires,112689
1998,280180,capital_federal,35679
1998,280180,catamarca,1778
1998,280180,chaco,6120
1998,280180,chubut,2199
1998,280180,cordoba,23784
1998,280180,corrientes,5847
1998,280180,entre_rios,8930
1998,280180,formosa,2657
1998,280180,jujuy,3251
1998,280180,la_pampa,2168
1998,280180,la_rioja,1558
1998,280180,mendoza,10635
1998,280180,misiones,4989
1998,280180,neuquen,1949
1998,280180,rio_negro,2879
1998,280180,salta,5424
1998,280180,san_juan,4042
1998,280180,san_luis,2270
1998,280180,santa_cruz,941
1998,280180,santa_fe,25604
1998,280180,santiago_del_estero,4413
1998,280180,tierra_del_fuego,292
1998,280180,tucuman,7979
1999,289543,buenos_aires,116384
1999,289543,capital_federal,35767
1999,289543,catamarca,1891
1999,289543,chaco,6213
1999,289543,chubut,2348
1999,289543,cordoba,25589
1999,289543,corrientes,5636
1999,289543,entre_rios,9317
1999,289543,formosa,2732
1999,289543,jujuy,3308
1999,289543,la_pampa,2205
1999,289543,la_rioja,1590
1999,289543,mendoza,11146
1999,289543,misiones,5006
1999,289543,neuquen,2011
1999,289543,rio_negro,2990
1999,289543,salta,5537
1999,289543,san_juan,4139
1999,289543,san_luis,2294
1999,289543,santa_cruz,913
1999,289543,santa_fe,26837
1999,289543,santiago_del_estero,4586
1999,289543,tierra_del_fuego,270
1999,289543,tucuman,8636
2000,277148,buenos_aires,111951
2000,277148,capital_federal,33587
2000,277148,catamarca,1841
2000,277148,chaco,5924
2000,277148,chubut,2322
2000,277148,cordoba,22974
2000,277148,corrientes,6095
2000,277148,entre_rios,8826
2000,277148,formosa,2657
2000,277148,jujuy,3227
2000,277148,la_pampa,2173
2000,277148,la_rioja,1531
2000,277148,mendoza,10949
2000,277148,misiones,5104
2000,277148,neuquen,1957
2000,277148,rio_negro,2983
2000,277148,salta,5571
2000,277148,san_juan,3984
2000,277148,san_luis,2274
2000,277148,santa_cruz,944
2000,277148,santa_fe,25573
2000,277148,santiago_del_estero,4388
2000,277148,tierra_del_fuego,304
2000,277148,tucuman,8279
2001,285941,buenos_aires,117268
2001,285941,capital_federal,33898
2001,285941,catamarca,1811
2001,285941,chaco,6113
2001,285941,chubut,2348
2001,285941,cordoba,24453
2001,285941,corrientes,6156
2001,285941,entre_rios,8756
2001,285941,formosa,2780
2001,285941,jujuy,3389
2001,285941,la_pampa,2147
2001,285941,la_rioja,1601
2001,285941,mendoza,11129
2001,285941,misiones,4488
2001,285941,neuquen,2075
2001,285941,rio_negro,2973
2001,285941,salta,5698
2001,285941,san_juan,4151
2001,285941,san_luis,2223
2001,285941,santa_cruz,985
2001,285941,santa_fe,26424
2001,285941,santiago_del_estero,4424
2001,285941,tierra_del_fuego,277
2001,285941,tucuman,8298
2002,291190,buenos_aires,118049
2002,291190,capital_federal,34054
2002,291190,catamarca,1943
2002,291190,chaco,6643
2002,291190,chubut,2503
2002,291190,cordoba,24739
2002,291190,corrientes,6070
2002,291190,entre_rios,9160
2002,291190,formosa,3015
2002,291190,jujuy,3525
2002,291190,la_pampa,2255
2002,291190,la_rioja,1764
2002,291190,mendoza,11297
2002,291190,misiones,5575
2002,291190,neuquen,2115
2002,291190,rio_negro,3108
2002,291190,salta,6017
2002,291190,san_juan,4472
2002,291190,san_luis,2345
2002,291190,santa_cruz,1054
2002,291190,santa_fe,26819
2002,291190,santiago_del_estero,4322
2002,291190,tierra_del_fuego,305
2002,291190,tucuman,8615
2003,302064,buenos_aires,122301
2003,302064,capital_federal,35293
2003,302064,catamarca,1965
2003,302064,chaco,6356
2003,302064,chubut,2379
2003,302064,cordoba,26480
2003,302064,corrientes,6149
2003,302064,entre_rios,9710
2003,302064,formosa,2818
2003,302064,jujuy,3477
2003,302064,la_pampa,2386
2003,302064,la_rioja,1738
2003,302064,mendoza,11905
2003,302064,misiones,5527
2003,302064,neuquen,2229
2003,302064,rio_negro,3353
2003,302064,salta,6114
2003,302064,san_juan,4530
2003,302064,san_luis,2587
2003,302064,santa_cruz,1019
2003,302064,santa_fe,28652
2003,302064,santiago_del_estero,4549
2003,302064,tierra_del_fuego,316
2003,302064,tucuman,9043
2004,294051,buenos_aires,119640
2004,294051,capital_federal,34760
2004,294051,catamarca,1947
2004,294051,chaco,6269
2004,294051,chubut,2483
2004,294051,cordoba,25556
2004,294051,corrientes,5909
2004,294051,entre_rios,9113
2004,294051,formosa,2926
2004,294051,jujuy,3504
2004,294051,la_pampa,2345
2004,294051,la_rioja,1700
2004,294051,mendoza,11433
2004,294051,misiones,5465
2004,294051,neuquen,2280
2004,294051,rio_negro,3212
2004,294051,salta,5992
2004,294051,san_juan,4275
2004,294051,san_luis,2519
2004,294051,santa_cruz,1130
2004,294051,santa_fe,27253
2004,294051,santiago_del_estero,4235
2004,294051,tierra_del_fuego,327
2004,294051,tucuman,8545
2005,293529,buenos_aires,119390
2005,293529,capital_federal,33691
2005,293529,catamarca,1951
2005,293529,chaco,6278
2005,293529,chubut,2565
2005,293529,cordoba,25635
2005,293529,corrientes,5881
2005,293529,entre_rios,9123
2005,293529,formosa,2904
2005,293529,jujuy,3528
2005,293529,la_pampa,2297
2005,293529,la_rioja,1698
2005,293529,mendoza,11392
2005,293529,misiones,5412
2005,293529,neuquen,2311
2005,293529,rio_negro,3178
2005,293529,salta,5987
2005,293529,san_juan,4306
2005,293529,san_luis,2489
2005,293529,santa_cruz,1111
2005,293529,santa_fe,27437
2005,293529,santiago_del_estero,4736
2005,293529,tierra_del_fuego,408
2005,293529,tucuman,8589
2006,292313,buenos_aires,119197
2006,292313,capital_federal,32949
2006,292313,catamarca,1829
2006,292313,chaco,6425
2006,292313,chubut,2564
2006,292313,cordoba,25006
2006,292313,corrientes,5907
2006,292313,entre_rios,8987
2006,292313,formosa,2875
2006,292313,jujuy,3489
2006,292313,la_pampa,2333
2006,292313,la_rioja,1672
2006,292313,mendoza,12001
2006,292313,misiones,5784
2006,292313,neuquen,2346
2006,292313,rio_negro,3241
2006,292313,salta,5929
2006,292313,san_juan,4333
2006,292313,san_luis,2543
2006,292313,santa_cruz,1198
2006,292313,santa_fe,27132
2006,292313,santiago_del_estero,4808
2006,292313,tierra_del_fuego,405
2006,292313,tucuman,8406
2007,315852,buenos_aires,128978
2007,315852,capital_federal,34422
2007,315852,catamarca,1977
2007,315852,chaco,6886
2007,315852,chubut,2794
2007,315852,cordoba,27699
2007,315852,corrientes,6102
2007,315852,entre_rios,10194
2007,315852,formosa,3052
2007,315852,jujuy,3662
2007,315852,la_pampa,2525
2007,315852,la_rioja,1818
2007,315852,mendoza,12297
2007,315852,misiones,5805
2007,315852,neuquen,2610
2007,315852,rio_negro,3647
2007,315852,salta,6394
2007,315852,san_juan,4561
2007,315852,san_luis,2692
2007,315852,santa_cruz,1212
2007,315852,santa_fe,30071
2007,315852,santiago_del_estero,5473
2007,315852,tierra_del_fuego,402
2007,315852,tucuman,9230
2008,302133,buenos_aires,123300
2008,302133,capital_federal,32074
2008,302133,catamarca,2145
2008,302133,chaco,6748
2008,302133,chubut,2761
2008,302133,cordoba,26097
2008,302133,corrientes,6314
2008,302133,entre_rios,9433
2008,302133,formosa,2981
2008,302133,jujuy,3658
2008,302133,la_pampa,2415
2008,302133,la_rioja,1902
2008,302133,mendoza,12158
2008,302133,misiones,5810
2008,302133,neuquen,2538
2008,302133,rio_negro,3616
2008,302133,salta,6628
2008,302133,san_juan,4474
2008,302133,san_luis,2681
2008,302133,santa_cruz,1222
2008,302133,santa_fe,28089
2008,302133,santiago_del_estero,4781
2008,302133,tierra_del_fuego,415
2008,302133,tucuman,8783
2009,304525,buenos_aires,124280
2009,304525,capital_federal,31458
2009,304525,catamarca,2100
2009,304525,chaco,6656
2009,304525,chubut,2731
2009,304525,cordoba,26378
2009,304525,corrientes,6395
2009,304525,entre_rios,9324
2009,304525,formosa,3294
2009,304525,jujuy,3794
2009,304525,la_pampa,2365
2009,304525,la_rioja,1943
2009,304525,mendoza,12293
2009,304525,misiones,5902
2009,304525,neuquen,2614
2009,304525,rio_negro,3570
2009,304525,salta,6838
2009,304525,san_juan,4449
2009,304525,san_luis,2706
2009,304525,santa_cruz,1236
2009,304525,santa_fe,27666
2009,304525,santiago_del_estero,5467
2009,304525,tierra_del_fuego,408
2009,304525,tucuman,9480
2010,318602,buenos_aires,129403
2010,318602,capital_federal,33111
2010,318602,catamarca,2278
2010,318602,chaco,7162
2010,318602,chubut,2972
2010,318602,cordoba,27874
2010,318602,corrientes,6489
2010,318602,entre_rios,9919
2010,318602,formosa,3309
2010,318602,jujuy,4091
2010,318602,la_pampa,2404
2010,318602,la_rioja,1905
2010,318602,mendoza,12674
2010,318602,misiones,6419
2010,318602,neuquen,2764
2010,318602,rio_negro,3810
2010,318602,salta,7145
2010,318602,san_juan,4631
2010,318602,san_luis,2707
2010,318602,santa_cruz,1306
2010,318602,santa_fe,29531
2010,318602,santiago_del_estero,5286
2010,318602,tierra_del_fuego,438
2010,318602,tucuman,9727
2011,319059,buenos_aires,131626
2011,319059,capital_federal,32298
2011,319059,catamarca,2088
2011,319059,chaco,6863
2011,319059,chubut,2869
2011,319059,cordoba,27834
2011,319059,corrientes,6395
2011,319059,entre_rios,10019
2011,319059,formosa,3292
2011,319059,jujuy,4004
2011,319059,la_pampa,2518
2011,319059,la_rioja,2039
2011,319059,mendoza,12873
2011,319059,misiones,6108
2011,319059,neuquen,2822
2011,319059,rio_negro,4014
2011,319059,salta,6967
2011,319059,san_juan,4739
2011,319059,san_luis,2849
2011,319059,santa_cruz,1288
2011,319059,santa_fe,29217
2011,319059,santiago_del_estero,5187
2011,319059,tierra_del_fuego,450
2011,319059,tucuman,9448
2012,319539,buenos_aires,132349
2012,319539,capital_federal,31560
2012,319539,catamarca,2260
2012,319539,chaco,7128
2012,319539,chubut,3033
2012,319539,cordoba,27497
2012,319539,corrientes,6750
2012,319539,entre_rios,9667
2012,319539,formosa,3392
2012,319539,jujuy,4132
2012,319539,la_pampa,2482
2012,319539,la_rioja,2059
2012,319539,mendoza,12879
2012,319539,misiones,6507
2012,319539,neuquen,2884
2012,319539,rio_negro,3899
2012,319539,salta,7229
2012,319539,san_juan,4548
2012,319539,san_luis,2831
2012,319539,santa_cruz,1378
2012,319539,santa_fe,28404
2012,319539,santiago_del_estero,5251
2012,319539,tierra_del_fuego,502
2012,319539,tucuman,10079
2013,326197,buenos_aires,133035
2013,326197,capital_federal,32133
2013,326197,catamarca,2384
2013,326197,chaco,7250
2013,326197,chubut,3085
2013,326197,cordoba,28755
2013,326197,corrientes,6880
2013,326197,entre_rios,10065
2013,326197,formosa,3537
2013,326197,jujuy,4231
2013,326197,la_pampa,2608
2013,326197,la_rioja,2083
2013,326197,mendoza,13130
2013,326197,misiones,6603
2013,326197,neuquen,2966
2013,326197,rio_negro,4114
2013,326197,salta,7509
2013,326197,san_juan,4802
2013,326197,san_luis,3046
2013,326197,santa_cruz,1401
2013,326197,santa_fe,29784
2013,326197,santiago_del_estero,5548
2013,326197,tierra_del_fuego,479
2013,326197,tucuman,9964
2014,325539,buenos_aires,133068
2014,325539,capital_federal,32400
2014,325539,catamarca,2262
2014,325539,chaco,7469
2014,325539,chubut,3141
2014,325539,cordoba,28073
2014,325539,corrientes,6862
2014,325539,entre_rios,9824
